ID,date,history,reopenings,comments,numWords,score1,score2
HADOOP-13336,2016-07-01,"Date: 2017-01-05T12:59:10.416-08:00, From: Open To: Patch AvailableDate: 2017-01-06T05:06:33.499-08:00, From: Patch Available To: OpenDate: 2017-01-06T11:01:54.117-08:00, From: Open To: Patch AvailableDate: 2017-01-06T11:41:04.497-08:00, From: Patch Available To: OpenDate: 2017-01-06T13:00:34.241-08:00, From: Open To: Patch AvailableDate: 2017-01-06T13:17:22.542-08:00, From: Patch Available To: OpenDate: 2017-01-06T13:18:11.821-08:00, From: Open To: Patch AvailableDate: 2017-01-07T08:43:57.960-08:00, From: Patch Available To: OpenDate: 2017-01-07T08:46:42.280-08:00, From: Open To: Patch AvailableDate: 2017-01-07T09:47:45.950-08:00, From: Patch Available To: OpenDate: 2017-01-07T09:58:49.294-08:00, From: Open To: Patch AvailableDate: 2017-01-09T04:28:53.021-08:00, From: Patch Available To: OpenDate: 2017-01-09T04:30:18.739-08:00, From: Open To: Patch AvailableDate: 2017-01-09T05:12:13.130-08:00, From: Patch Available To: OpenDate: 2017-01-09T05:13:02.717-08:00, From: Open To: Patch AvailableDate: 2017-01-09T11:30:09.513-08:00, From: Patch Available To: OpenDate: 2017-01-09T12:35:32.618-08:00, From: Open To: Patch AvailableDate: 2017-01-10T02:59:20.316-08:00, From: Patch Available To: OpenDate: 2017-01-10T03:00:09.921-08:00, From: Open To: Patch AvailableDate: 2017-01-10T11:36:24.867-08:00, From: Patch Available To: OpenDate: 2017-01-10T12:14:36.012-08:00, From: Open To: Patch AvailableDate: 2017-01-11T06:28:34.109-08:00, From: Patch Available To: OpenDate: 2017-01-11T06:30:42.044-08:00, From: Open To: Patch AvailableDate: 2017-01-12T03:30:42.897-08:00, From: Patch Available To: Resolved",11,65,7870,3,-4
HADOOP-13335,2016-06-30,"Date: 2016-07-05T12:56:04.328-07:00, From: Open To: Patch AvailableDate: 2016-07-05T13:31:48.586-07:00, From: Patch Available To: OpenDate: 2016-07-05T13:32:25.885-07:00, From: Open To: Patch AvailableDate: 2016-07-05T13:33:35.964-07:00, From: Patch Available To: OpenDate: 2016-07-05T13:39:48.328-07:00, From: Open To: Patch AvailableDate: 2016-07-05T14:13:46.412-07:00, From: Patch Available To: OpenDate: 2016-07-05T14:16:19.946-07:00, From: Open To: Patch AvailableDate: 2016-07-07T13:35:17.578-07:00, From: Patch Available To: ResolvedDate: 2016-07-07T13:44:51.356-07:00, From: Resolved To: ReopenedDate: 2016-07-11T13:33:32.817-07:00, From: Reopened To: Patch Available",4,38,5467,3,-3
HADOOP-13334,2016-06-30,,0,2,110,3,-1
HADOOP-13333,2016-06-29,"Date: 2016-08-03T16:44:17.872-07:00, From: Open To: Patch AvailableDate: 2016-08-15T14:34:48.101-07:00, From: Patch Available To: Resolved",0,6,274,2,-2
HADOOP-13332,2016-06-29,"Date: 2016-06-30T11:57:35.584-07:00, From: Open To: Patch AvailableDate: 2016-10-04T01:33:53.218-07:00, From: Patch Available To: Open",1,33,4218,2,-2
HADOOP-13331,2016-06-29,"Date: 2016-06-30T02:25:14.937-07:00, From: Open To: Resolved",0,3,214,1,-3
HADOOP-13330,2016-06-29,,0,1,51,2,-1
HADOOP-13329,2016-06-29,"Date: 2016-07-06T17:57:30.092-07:00, From: Open To: Patch Available",0,16,2070,2,-4
HADOOP-13328,2016-06-29,,0,0,2,1,-1
HADOOP-13327,2016-06-28,"Date: 2017-05-01T11:15:10.752-07:00, From: Open To: Patch AvailableDate: 2017-08-21T04:26:04.274-07:00, From: Patch Available To: OpenDate: 2017-08-21T04:28:57.383-07:00, From: Open To: Patch AvailableDate: 2018-04-23T11:01:19.772-07:00, From: Patch Available To: Open",2,11,2100,3,-3
HADOOP-13326,2016-06-28,"Date: 2016-06-28T16:20:10.319-07:00, From: Open To: Resolved",0,3,100,2,-1
HADOOP-13325,2016-06-27,"Date: 2016-06-27T09:08:00.027-07:00, From: Open To: Resolved",0,1,38,1,-2
HADOOP-13324,2016-06-27,"Date: 2016-06-27T14:15:19.107-07:00, From: Open To: Patch AvailableDate: 2016-06-28T01:48:04.277-07:00, From: Patch Available To: OpenDate: 2016-06-28T05:22:44.080-07:00, From: Open To: Patch AvailableDate: 2016-08-16T17:18:44.689-07:00, From: Patch Available To: Resolved",1,12,1282,3,-2
HADOOP-13323,2016-06-27,"Date: 2016-06-27T06:55:51.907-07:00, From: Open To: Patch AvailableDate: 2016-10-06T11:05:13.228-07:00, From: Patch Available To: Resolved",0,12,1006,2,-2
HADOOP-13322,2016-06-27,,0,5,267,1,-1
HADOOP-13321,2016-06-24,"Date: 2016-07-14T16:35:42.207-07:00, From: Open To: Patch AvailableDate: 2017-02-16T07:10:24.345-08:00, From: Patch Available To: OpenDate: 2017-02-16T16:32:37.403-08:00, From: Open To: Patch AvailableDate: 2017-02-23T13:33:49.753-08:00, From: Patch Available To: Resolved",1,31,2967,2,-4
HADOOP-13320,2016-06-24,"Date: 2016-06-24T07:00:58.770-07:00, From: Open To: Patch AvailableDate: 2016-07-07T15:55:59.418-07:00, From: Patch Available To: Resolved",0,17,487,2,-3
HADOOP-13319,2016-06-24,"Date: 2016-06-24T02:26:07.989-07:00, From: Open To: Patch AvailableDate: 2016-06-29T08:07:18.683-07:00, From: Patch Available To: OpenDate: 2016-07-11T08:43:54.428-07:00, From: Open To: Patch AvailableDate: 2016-08-15T21:58:42.236-07:00, From: Patch Available To: ResolvedDate: 2016-08-15T21:58:56.840-07:00, From: Resolved To: ReopenedDate: 2016-08-15T21:59:02.301-07:00, From: Reopened To: Resolved",2,4,120,1,-2
HADOOP-13318,2016-06-23,"Date: 2016-10-02T21:43:52.910-07:00, From: Open To: Resolved",0,0,2,1,-1
HADOOP-13317,2016-06-23,"Date: 2016-09-21T13:59:43.411-07:00, From: Open To: Patch AvailableDate: 2016-09-30T17:55:41.628-07:00, From: Patch Available To: Resolved",0,28,3475,3,-3
HADOOP-13316,2016-06-23,"Date: 2016-06-23T20:56:57.122-07:00, From: Open To: Patch AvailableDate: 2016-06-27T18:47:34.121-07:00, From: Patch Available To: Resolved",0,6,436,3,-2
HADOOP-13315,2016-06-23,"Date: 2016-06-23T14:13:14.676-07:00, From: Open To: In ProgressDate: 2016-06-23T14:21:10.761-07:00, From: In Progress To: Patch AvailableDate: 2016-07-12T16:54:01.922-07:00, From: Patch Available To: Resolved",0,6,380,2,-2
HADOOP-13314,2016-06-23,"Date: 2016-06-29T06:21:29.744-07:00, From: Open To: Patch AvailableDate: 2016-06-30T23:56:58.147-07:00, From: Patch Available To: Resolved",0,4,50,2,-1
HADOOP-13313,2016-06-23,"Date: 2016-06-29T03:50:31.392-07:00, From: Open To: Resolved",0,1,27,1,-1
HADOOP-13312,2016-06-22,"Date: 2016-07-12T15:49:13.857-07:00, From: Open To: ResolvedDate: 2016-08-25T15:48:12.355-07:00, From: Resolved To: Closed",0,9,120,1,-1
HADOOP-13311,2016-06-22,,0,9,453,2,-4
HADOOP-13310,2016-06-21,"Date: 2016-10-17T05:44:13.031-07:00, From: Open To: Resolved",0,5,248,1,-2
HADOOP-13309,2016-06-21,"Date: 2016-10-10T15:56:42.612-07:00, From: Open To: Patch AvailableDate: 2016-10-25T09:36:40.378-07:00, From: Patch Available To: Resolved",0,13,905,2,-2
HADOOP-13308,2016-06-21,"Date: 2018-02-13T10:21:44.202-08:00, From: Open To: Resolved",0,4,463,3,-2
HADOOP-13307,2016-06-21,"Date: 2016-06-22T07:56:41.959-07:00, From: Open To: Patch AvailableDate: 2016-06-22T23:25:22.350-07:00, From: Patch Available To: Resolved",0,6,302,2,-2
HADOOP-13306,2016-06-21,,0,1,2,1,-1
HADOOP-13305,2016-06-21,"Date: 2016-06-21T17:26:57.192-07:00, From: Open To: Patch AvailableDate: 2016-07-01T15:39:49.080-07:00, From: Patch Available To: Resolved",0,13,657,2,-2
HADOOP-13304,2016-06-21,,0,0,2,1,-1
HADOOP-13303,2016-06-21,"Date: 2016-06-28T15:45:53.413-07:00, From: Open To: Resolved",0,2,55,2,-1
HADOOP-13301,2016-06-20,"Date: 2016-06-20T16:23:44.071-07:00, From: Open To: In ProgressDate: 2016-06-20T16:41:30.437-07:00, From: In Progress To: Patch AvailableDate: 2016-07-18T15:46:54.694-07:00, From: Patch Available To: Resolved",0,10,330,2,-2
HADOOP-13300,2016-06-20,,0,1,104,1,-1
HADOOP-13299,2016-06-20,"Date: 2016-06-20T15:48:22.306-07:00, From: Open To: Patch AvailableDate: 2016-08-09T13:50:26.963-07:00, From: Patch Available To: Resolved",0,11,506,2,-3
HADOOP-13298,2016-06-20,"Date: 2016-07-12T00:14:42.761-07:00, From: Open To: Patch AvailableDate: 2016-07-15T16:41:13.883-07:00, From: Patch Available To: ResolvedDate: 2016-08-25T15:48:02.813-07:00, From: Resolved To: Closed",0,31,2207,2,-3
HADOOP-13297,2016-06-20,"Date: 2016-07-08T13:30:44.788-07:00, From: Open To: Patch AvailableDate: 2016-07-11T14:33:17.625-07:00, From: Patch Available To: OpenDate: 2016-07-11T14:33:36.482-07:00, From: Open To: In ProgressDate: 2016-07-11T15:02:21.075-07:00, From: In Progress To: Patch AvailableDate: 2016-07-11T17:28:14.401-07:00, From: Patch Available To: ResolvedDate: 2016-08-25T15:48:47.269-07:00, From: Resolved To: Closed",1,24,2081,3,-2
HADOOP-13296,2016-06-20,"Date: 2016-06-20T10:04:28.069-07:00, From: Open To: Patch AvailableDate: 2016-06-21T04:20:50.380-07:00, From: Patch Available To: Resolved",0,5,295,2,-1
HADOOP-13295,2016-06-20,"Date: 2016-06-27T17:21:59.650-07:00, From: Open To: Resolved",0,6,285,2,-1
HADOOP-13294,2016-06-20,,0,6,258,2,-1
HADOOP-13293,2016-06-20,,0,0,2,1,-1
HADOOP-13291,2016-06-18,"Date: 2016-06-18T02:15:39.152-07:00, From: Open To: Patch AvailableDate: 2016-06-20T16:35:32.975-07:00, From: Patch Available To: Resolved",0,13,1112,2,-2
HADOOP-13290,2016-06-17,"Date: 2016-07-11T11:54:16.395-07:00, From: Open To: Patch AvailableDate: 2016-07-11T19:34:42.377-07:00, From: Patch Available To: OpenDate: 2016-07-11T19:35:04.015-07:00, From: Open To: Patch AvailableDate: 2016-07-13T16:58:47.414-07:00, From: Patch Available To: ResolvedDate: 2016-10-11T16:18:32.540-07:00, From: Resolved To: Closed",1,13,753,2,-2
HADOOP-13289,2016-06-17,"Date: 2016-07-07T18:49:49.149-07:00, From: Open To: In ProgressDate: 2016-07-13T18:42:31.058-07:00, From: In Progress To: Patch AvailableDate: 2016-07-14T23:18:14.415-07:00, From: Patch Available To: Resolved",0,4,358,2,-2
HADOOP-13288,2016-06-17,"Date: 2016-06-17T15:26:35.788-07:00, From: Open To: Patch AvailableDate: 2016-06-20T14:31:23.079-07:00, From: Patch Available To: Resolved",0,8,768,2,-2
HADOOP-13287,2016-06-17,"Date: 2016-06-17T14:53:05.809-07:00, From: Open To: Patch AvailableDate: 2016-06-21T11:37:48.338-07:00, From: Patch Available To: Resolved",0,11,1014,3,-2
