ID,date,history,reopenings,comments,numWords,score1,score2
CLOUDSTACK-9521,2016-09-30,"Date: 2017-08-10T04:26:43.654-07:00, From: Open To: Closed",0,1,22,1,-1
CLOUDSTACK-9520,2016-09-30,"Date: 2017-08-10T04:26:35.382-07:00, From: Open To: Closed",0,1,22,1,-1
CLOUDSTACK-9519,2016-09-29,"Date: 2017-12-17T11:49:39.977-08:00, From: Open To: Closed",0,3,55,1,-1
CLOUDSTACK-9518,2016-09-29,"Date: 2017-12-17T11:50:11.815-08:00, From: Open To: Closed",0,3,139,1,-1
CLOUDSTACK-9517,2016-09-29,"Date: 2016-12-21T20:58:04.453-08:00, From: Open To: Closed",0,4,68,1,-1
CLOUDSTACK-9516,2016-09-29,"Date: 2016-10-03T19:29:09.452-07:00, From: Open To: ResolvedDate: 2016-10-03T19:53:40.987-07:00, From: Resolved To: ReopenedDate: 2016-12-21T20:58:24.119-08:00, From: Reopened To: Closed",1,4,73,1,-1
CLOUDSTACK-9515,2016-09-29,"Date: 2017-01-04T01:49:03.804-08:00, From: Open To: Resolved",0,4,556,1,-1
CLOUDSTACK-9514,2016-09-29,"Date: 2016-09-29T09:05:04.267-07:00, From: Open To: ResolvedDate: 2016-10-03T19:53:30.288-07:00, From: Resolved To: ReopenedDate: 2017-12-19T00:59:57.786-08:00, From: Reopened To: Resolved",1,4,551,1,-1
CLOUDSTACK-9513,2016-09-29,"Date: 2016-09-29T04:19:32.449-07:00, From: Open To: In ProgressDate: 2017-01-11T03:31:03.135-08:00, From: In Progress To: Closed",0,16,751,2,-2
CLOUDSTACK-9512,2016-09-29,"Date: 2017-04-05T22:26:01.781-07:00, From: Open To: Resolved",0,3,94,1,-1
CLOUDSTACK-9511,2016-09-29,"Date: 2017-01-04T01:47:48.757-08:00, From: Open To: Resolved",0,48,4799,2,-2
CLOUDSTACK-9510,2016-09-28,,0,0,2,1,-1
CLOUDSTACK-9509,2016-09-27,"Date: 2016-09-27T00:49:39.012-07:00, From: Open To: In ProgressDate: 2016-09-27T00:49:44.269-07:00, From: In Progress To: ReviewableDate: 2017-03-17T09:22:23.027-07:00, From: Reviewable To: Resolved",0,41,5976,2,-2
CLOUDSTACK-9508,2016-09-26,,0,0,2,1,-1
CLOUDSTACK-9507,2016-09-23,"Date: 2016-09-23T02:17:29.904-07:00, From: Open To: In ProgressDate: 2016-09-23T02:17:35.705-07:00, From: In Progress To: ReviewableDate: 2017-08-10T04:26:10.197-07:00, From: Reviewable To: OpenDate: 2017-08-10T04:26:16.051-07:00, From: Open To: Closed",1,16,815,3,-2
CLOUDSTACK-9506,2016-09-22,,0,0,2,1,-1
CLOUDSTACK-9505,2016-09-22,"Date: 2016-09-28T14:39:49.125-07:00, From: Open To: Resolved",0,13,1899,1,-2
CLOUDSTACK-9504,2016-09-20,"Date: 2017-03-15T15:44:43.534-07:00, From: Open To: ResolvedDate: 2017-03-15T15:44:48.840-07:00, From: Resolved To: Closed",0,60,8028,4,-3
