ID,date,history,reopenings,comments,numWords,score1,score2
QPID-7057,2016-02-10,"Date: 2016-02-18T09:07:41.746-08:00, From: Open To: In ProgressDate: 2016-02-18T09:07:44.137-08:00, From: In Progress To: ReviewableDate: 2016-02-18T09:21:26.733-08:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:29.796-08:00, From: Resolved To: Closed",0,4,259,2,-1
QPID-7056,2016-02-10,"Date: 2016-02-17T03:29:44.256-08:00, From: Open To: ResolvedDate: 2016-02-26T05:14:21.377-08:00, From: Resolved To: Closed",0,13,406,2,-2
QPID-7055,2016-02-09,"Date: 2016-02-17T03:35:14.473-08:00, From: Open To: ResolvedDate: 2016-02-26T05:14:20.723-08:00, From: Resolved To: Closed",0,4,66,2,-1
QPID-7054,2016-02-09,"Date: 2018-03-14T13:53:51.122-07:00, From: Open To: ResolvedDate: 2018-04-03T16:23:33.700-07:00, From: Resolved To: Closed",0,3,147,2,-1
QPID-7053,2016-02-08,"Date: 2016-02-16T12:08:42.217-08:00, From: Open To: ResolvedDate: 2016-09-06T13:43:02.174-07:00, From: Resolved To: Closed",0,7,624,1,-2
QPID-7052,2016-02-08,"Date: 2016-02-09T01:16:27.465-08:00, From: Open To: In ProgressDate: 2016-02-09T01:16:36.288-08:00, From: In Progress To: ReviewableDate: 2016-02-15T06:06:48.518-08:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:04:44.473-08:00, From: Resolved To: Closed",0,5,102,2,-3
QPID-7051,2016-02-08,"Date: 2017-04-27T02:15:03.976-07:00, From: Open To: ClosedDate: 2017-04-27T05:21:21.470-07:00, From: Closed To: ReopenedDate: 2018-03-21T15:39:21.122-07:00, From: Reopened To: ResolvedDate: 2018-04-03T16:23:34.392-07:00, From: Resolved To: Closed",1,5,101,1,-1
QPID-7050,2016-02-04,"Date: 2016-03-01T07:02:52.445-08:00, From: Open To: Closed",0,2,48,1,-1
QPID-7049,2016-02-04,"Date: 2016-02-04T07:42:00.812-08:00, From: Open To: In ProgressDate: 2016-02-15T09:19:49.968-08:00, From: In Progress To: ResolvedDate: 2016-02-26T05:14:21.171-08:00, From: Resolved To: Closed",0,8,355,2,-3
QPID-7048,2016-02-04,"Date: 2016-02-12T09:03:04.226-08:00, From: Open To: In ProgressDate: 2016-02-15T04:35:04.712-08:00, From: In Progress To: ReviewableDate: 2016-02-15T04:37:22.181-08:00, From: Reviewable To: ResolvedDate: 2016-02-26T05:14:20.188-08:00, From: Resolved To: Closed",0,5,119,1,-1
QPID-7047,2016-02-04,"Date: 2016-06-24T09:22:39.082-07:00, From: Open To: In ProgressDate: 2016-06-24T09:22:41.406-07:00, From: In Progress To: ReviewableDate: 2016-06-24T09:23:05.405-07:00, From: Reviewable To: OpenDate: 2016-06-27T01:16:36.380-07:00, From: Open To: In ProgressDate: 2016-06-27T01:16:40.730-07:00, From: In Progress To: ReviewableDate: 2016-06-30T07:42:46.249-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:22.305-08:00, From: Resolved To: Closed",1,2,72,2,-1
QPID-7046,2016-02-04,"Date: 2016-07-04T01:18:45.932-07:00, From: Open To: In ProgressDate: 2016-07-04T01:18:49.507-07:00, From: In Progress To: ReviewableDate: 2016-07-05T00:48:23.731-07:00, From: Reviewable To: OpenDate: 2016-07-05T02:19:55.072-07:00, From: Open To: ResolvedDate: 2016-11-17T05:05:19.338-08:00, From: Resolved To: Closed",1,5,218,3,-1
QPID-7045,2016-02-04,"Date: 2016-02-17T04:00:29.807-08:00, From: Open To: ResolvedDate: 2016-02-26T05:14:24.559-08:00, From: Resolved To: Closed",0,4,69,1,-2
QPID-7044,2016-02-03,"Date: 2016-05-31T05:52:11.980-07:00, From: Open To: Closed",0,1,140,1,-1
QPID-7043,2016-02-03,"Date: 2016-03-01T07:05:55.775-08:00, From: Open To: Resolved",0,1,29,1,-2
QPID-7042,2016-02-03,,0,1,68,1,-1
QPID-7041,2016-02-02,"Date: 2016-02-02T07:24:35.550-08:00, From: Open To: In ProgressDate: 2016-02-02T07:28:11.230-08:00, From: In Progress To: ReviewableDate: 2016-02-02T07:28:51.203-08:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:21.792-08:00, From: Resolved To: Closed",0,2,62,1,-1
QPID-7040,2016-02-02,"Date: 2016-02-02T07:21:30.970-08:00, From: Open To: Closed",0,4,87,1,-1
QPID-7039,2016-02-02,"Date: 2016-02-14T14:35:53.035-08:00, From: Open To: ResolvedDate: 2016-02-15T03:22:09.795-08:00, From: Resolved To: ReopenedDate: 2016-02-15T04:07:10.574-08:00, From: Reopened To: In ProgressDate: 2016-02-15T04:07:12.845-08:00, From: In Progress To: ReviewableDate: 2016-02-17T03:28:35.047-08:00, From: Reviewable To: ResolvedDate: 2016-02-26T05:14:19.687-08:00, From: Resolved To: Closed",1,9,201,1,-2
