ID,date,history,reopenings,comments,numWords,score1,score2
ZOOKEEPER-2940,2017-11-09,"Date: 2018-01-04T05:45:59.980-08:00, From: Open To: In Progress",0,26,1950,3,-3
ZOOKEEPER-2939,2017-11-09,"Date: 2017-11-09T04:12:30.680-08:00, From: Open To: In ProgressDate: 2018-02-06T16:14:18.962-08:00, From: In Progress To: Resolved",0,115,13097,3,-3
ZOOKEEPER-2938,2017-11-08,,0,4,530,1,-2
ZOOKEEPER-2937,2017-11-08,"Date: 2017-11-08T08:39:31.520-08:00, From: Open To: Patch Available",0,2,571,2,-2
ZOOKEEPER-2936,2017-11-08,"Date: 2018-03-02T14:13:48.482-08:00, From: Open To: Resolved",0,10,297,4,-2
ZOOKEEPER-2935,2017-11-06,"Date: 2017-11-27T15:11:47.540-08:00, From: Open To: Resolved",0,36,3548,3,-2
ZOOKEEPER-2934,2017-11-06,"Date: 2017-11-07T04:06:20.848-08:00, From: Open To: In ProgressDate: 2017-11-15T14:19:08.159-08:00, From: In Progress To: Resolved",0,10,486,3,-2
ZOOKEEPER-2933,2017-11-06,"Date: 2017-11-06T10:10:44.910-08:00, From: Open To: In Progress",0,21,2889,3,-2
ZOOKEEPER-2932,2017-11-06,,0,23,2795,2,-2
ZOOKEEPER-2931,2017-11-05,"Date: 2017-11-15T15:36:04.030-08:00, From: Open To: Resolved",0,5,105,1,-1
ZOOKEEPER-2930,2017-11-03,,0,14,2892,3,-2
ZOOKEEPER-2929,2017-11-02,,0,0,2,1,-1
ZOOKEEPER-2928,2017-10-30,,0,4,130,2,-1
ZOOKEEPER-2927,2017-10-28,,0,0,2,1,-1
ZOOKEEPER-2926,2017-10-27,,0,16,1188,1,-2
ZOOKEEPER-2925,2017-10-27,"Date: 2017-10-27T15:39:27.956-07:00, From: Open To: Patch Available",0,3,104,2,-2
ZOOKEEPER-2924,2017-10-26,"Date: 2017-12-12T10:01:24.691-08:00, From: Open To: Resolved",0,65,6129,4,-3
ZOOKEEPER-2923,2017-10-22,"Date: 2017-11-15T13:48:13.738-08:00, From: Open To: Resolved",0,4,110,2,-2
