ID,history,reopenings,comments,score1,score2
CLOUDSTACK-9788,"Date: 2017-07-09T23:31:41.622-07:00, From: Open To: ResolvedDate: 2017-07-09T23:31:48.608-07:00, From: Resolved To: Closed",0,21,1,-2
CLOUDSTACK-9787,"Date: 2017-07-09T23:31:53.877-07:00, From: Open To: ResolvedDate: 2017-07-09T23:32:00.761-07:00, From: Resolved To: Closed",0,18,1,-2
CLOUDSTACK-9786,,0,5,1,-2
CLOUDSTACK-9785,"Date: 2017-12-18T23:50:39.333-08:00, From: Open To: Resolved",0,10,1,-1
CLOUDSTACK-9784,"Date: 2017-03-01T00:26:43.594-08:00, From: Open To: Resolved",0,10,1,-2
CLOUDSTACK-9783,"Date: 2017-02-14T21:33:58.155-08:00, From: Open To: In ProgressDate: 2017-08-10T04:27:45.475-07:00, From: In Progress To: ReviewableDate: 2017-08-10T04:27:50.661-07:00, From: Reviewable To: Resolved",0,49,3,-2
CLOUDSTACK-9782,"Date: 2017-10-09T01:45:20.052-07:00, From: Open To: Resolved",0,49,2,-3
CLOUDSTACK-9781,,0,51,2,-2
CLOUDSTACK-9780,,0,21,2,-2
CLOUDSTACK-9779,,0,36,1,-3
CLOUDSTACK-9778,,0,5,2,-1
CLOUDSTACK-9777,,0,4,2,-1
CLOUDSTACK-9776,"Date: 2017-03-01T02:28:55.168-08:00, From: Open To: In ProgressDate: 2017-11-22T00:12:55.787-08:00, From: In Progress To: ResolvedDate: 2018-02-06T04:18:57.551-08:00, From: Resolved To: Closed",0,11,2,-2
CLOUDSTACK-9775,"Date: 2018-01-16T07:24:10.206-08:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9774,,0,0,1,-1
CLOUDSTACK-9773,,0,5,1,-2
CLOUDSTACK-9772,,0,49,2,-2
CLOUDSTACK-9771,,0,1,1,-1
CLOUDSTACK-9770,"Date: 2017-02-09T00:15:45.676-08:00, From: Open To: Closed",0,23,3,-2
CLOUDSTACK-9769,,0,0,1,-1
CLOUDSTACK-9768,,0,17,2,-2
CLOUDSTACK-9767,,0,2,1,-1
CLOUDSTACK-9766,"Date: 2017-02-20T20:34:59.434-08:00, From: Open To: Resolved",0,14,1,-2
CLOUDSTACK-9765,"Date: 2018-02-19T07:31:44.683-08:00, From: Open To: Closed",0,18,2,-2
CLOUDSTACK-9764,"Date: 2017-03-02T12:13:08.791-08:00, From: Open To: In ProgressDate: 2017-12-22T20:26:48.346-08:00, From: In Progress To: OpenDate: 2017-12-22T20:26:55.664-08:00, From: Open To: Resolved",1,66,3,-3
CLOUDSTACK-9763,,0,8,2,-2
CLOUDSTACK-9762,"Date: 2017-06-08T22:05:10.666-07:00, From: Open To: Resolved",0,3,1,-1
CLOUDSTACK-9761,"Date: 2017-06-21T02:19:04.747-07:00, From: Open To: Resolved",0,0,1,-1
CLOUDSTACK-9760,,0,0,1,-1
CLOUDSTACK-9759,,0,5,1,-2
CLOUDSTACK-9758,,0,0,1,-1
CLOUDSTACK-9757,"Date: 2017-05-25T03:21:21.648-07:00, From: Open To: Resolved",0,15,3,-2
CLOUDSTACK-9756,"Date: 2017-05-25T03:21:36.750-07:00, From: Open To: ResolvedDate: 2017-05-25T03:23:08.931-07:00, From: Resolved To: ReopenedDate: 2017-05-25T03:23:30.338-07:00, From: Reopened To: Resolved",1,12,2,-2
CLOUDSTACK-9755,"Date: 2018-01-04T22:11:52.645-08:00, From: Open To: In Progress",0,1,1,-1
CLOUDSTACK-9754,"Date: 2017-07-07T02:18:33.299-07:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9753,,0,8,1,-2
CLOUDSTACK-9752,"Date: 2017-03-02T12:14:56.880-08:00, From: Open To: Closed",0,34,2,-2
CLOUDSTACK-9751,"Date: 2017-10-31T10:28:50.058-07:00, From: Open To: ResolvedDate: 2017-10-31T10:29:03.885-07:00, From: Resolved To: Closed",0,4,1,-2
CLOUDSTACK-9750,,0,0,1,-1
CLOUDSTACK-9749,"Date: 2017-11-15T03:39:10.561-08:00, From: Open To: ResolvedDate: 2017-11-15T03:39:40.901-08:00, From: Resolved To: ClosedDate: 2018-01-09T05:54:43.714-08:00, From: Closed To: ReopenedDate: 2018-01-16T07:19:02.684-08:00, From: Reopened To: ResolvedDate: 2018-01-19T00:51:26.757-08:00, From: Resolved To: Closed",1,23,1,-2
CLOUDSTACK-9748,,0,34,3,-2
CLOUDSTACK-9747,,0,1,1,-1
CLOUDSTACK-9746,"Date: 2017-12-19T00:57:43.164-08:00, From: Open To: Resolved",0,41,3,-2
CLOUDSTACK-9745,,0,0,1,-1
CLOUDSTACK-9744,,0,0,1,-1
CLOUDSTACK-9743,,0,13,1,-2
CLOUDSTACK-9742,,0,2,1,-1
CLOUDSTACK-9740,"Date: 2017-10-23T04:05:59.534-07:00, From: Open To: Closed",0,10,1,-2
CLOUDSTACK-9739,,0,0,1,-1
CLOUDSTACK-9738,"Date: 2017-03-02T12:15:43.260-08:00, From: Open To: Closed",0,29,3,-2
CLOUDSTACK-9737,,0,1,1,-1
CLOUDSTACK-9736,"Date: 2017-12-18T23:43:17.351-08:00, From: Open To: Closed",0,11,3,-2
CLOUDSTACK-9735,,0,0,1,-1
CLOUDSTACK-9734,,0,3,1,-2
CLOUDSTACK-9733,,0,9,1,-2
CLOUDSTACK-9732,"Date: 2017-02-08T05:38:46.896-08:00, From: Open To: Closed",0,16,2,-2
CLOUDSTACK-9731,,0,9,1,-2
CLOUDSTACK-9730,,0,29,2,-2
CLOUDSTACK-9729,"Date: 2017-01-10T06:15:14.576-08:00, From: Open To: In ProgressDate: 2017-01-27T04:46:33.314-08:00, From: In Progress To: ResolvedDate: 2017-01-27T05:02:44.538-08:00, From: Resolved To: Closed",0,12,3,-2
CLOUDSTACK-9728,"Date: 2017-05-25T03:22:01.934-07:00, From: Open To: Resolved",0,12,1,-2
CLOUDSTACK-9727,,0,15,3,-2
CLOUDSTACK-9726,,0,14,2,-2
CLOUDSTACK-9725,,0,4,1,-2
CLOUDSTACK-9724,"Date: 2017-05-25T02:33:47.875-07:00, From: Open To: Resolved",0,12,1,-2
CLOUDSTACK-9723,"Date: 2017-05-25T03:22:19.152-07:00, From: Open To: Resolved",0,17,2,-2
CLOUDSTACK-9722,,0,1,1,-1
CLOUDSTACK-9721,,0,11,2,-2
CLOUDSTACK-9720,,0,28,1,-2
CLOUDSTACK-9719,,0,58,2,-2
CLOUDSTACK-9718,"Date: 2016-12-29T04:43:18.998-08:00, From: Open To: In ProgressDate: 2017-01-11T19:23:27.946-08:00, From: In Progress To: ReviewableDate: 2017-04-24T21:47:59.826-07:00, From: Reviewable To: Resolved",0,33,3,-2
CLOUDSTACK-9717,,0,24,2,-2
CLOUDSTACK-9716,,0,4,1,-3
CLOUDSTACK-9715,"Date: 2017-05-25T03:22:32.075-07:00, From: Open To: Resolved",0,9,1,-2
CLOUDSTACK-9714,,0,0,1,-1
CLOUDSTACK-9713,,0,0,1,-1
CLOUDSTACK-9712,"Date: 2017-06-28T22:02:15.521-07:00, From: Open To: Resolved",0,15,2,-2
CLOUDSTACK-9711,"Date: 2017-05-25T03:24:03.644-07:00, From: Open To: Resolved",0,11,1,-2
CLOUDSTACK-9710,"Date: 2017-08-10T04:27:39.396-07:00, From: Open To: Resolved",0,96,4,-2
CLOUDSTACK-9709,"Date: 2017-05-25T03:24:17.279-07:00, From: Open To: Resolved",0,28,2,-2
CLOUDSTACK-9708,,0,9,1,-2
CLOUDSTACK-9707,,0,22,2,-3
CLOUDSTACK-9706,,0,24,2,-2
CLOUDSTACK-9705,"Date: 2018-02-05T07:43:47.373-08:00, From: Open To: Resolved",0,10,1,-2
CLOUDSTACK-9704,,0,21,2,-2
CLOUDSTACK-9703,,0,2,1,-2
CLOUDSTACK-9702,,0,0,1,-1
CLOUDSTACK-9701,,0,7,1,-2
CLOUDSTACK-9700,"Date: 2017-01-06T04:31:06.059-08:00, From: Open To: In Progress",0,15,1,-2
CLOUDSTACK-9699,"Date: 2017-01-02T20:44:26.104-08:00, From: Open To: In Progress",0,18,2,-2
CLOUDSTACK-9698,,0,25,2,-4
CLOUDSTACK-9697,,0,5,2,-2
CLOUDSTACK-9696,,0,18,1,-2
CLOUDSTACK-9695,"Date: 2016-12-21T21:33:42.052-08:00, From: Open To: In Progress",0,11,1,-2
CLOUDSTACK-9694,,0,10,1,-2
CLOUDSTACK-9693,,0,6,2,-2
CLOUDSTACK-9692,,0,36,2,-2
CLOUDSTACK-9691,,0,56,3,-3
CLOUDSTACK-9690,,0,16,2,-2
CLOUDSTACK-9689,,0,3,1,-2
CLOUDSTACK-9688,"Date: 2017-01-06T03:15:22.960-08:00, From: Open To: Closed",0,24,2,-2
CLOUDSTACK-9687,"Date: 2017-12-19T00:58:07.702-08:00, From: Open To: Closed",0,6,1,-2
CLOUDSTACK-9686,,0,3,1,-2
CLOUDSTACK-9685,,0,3,1,-2
CLOUDSTACK-9684,,0,21,2,-2
CLOUDSTACK-9683,"Date: 2017-01-06T03:16:14.807-08:00, From: Open To: Closed",0,39,2,-2
CLOUDSTACK-9682,,0,13,1,-2
CLOUDSTACK-9681,,0,10,1,-2
CLOUDSTACK-9680,,0,0,1,-1
CLOUDSTACK-9679,,0,11,1,-2
CLOUDSTACK-9678,,0,13,1,-2
CLOUDSTACK-9677,,0,39,3,-3
CLOUDSTACK-9676,"Date: 2016-12-23T06:32:06.398-08:00, From: Open To: ResolvedDate: 2017-01-06T03:15:17.825-08:00, From: Resolved To: Closed",0,26,2,-2
CLOUDSTACK-9675,"Date: 2016-12-13T23:21:04.743-08:00, From: Open To: In ProgressDate: 2017-01-11T19:21:41.496-08:00, From: In Progress To: Reviewable",0,13,3,-2
CLOUDSTACK-9674,,0,3,3,-2
CLOUDSTACK-9673,"Date: 2016-12-13T16:51:10.463-08:00, From: Open To: In ProgressDate: 2016-12-23T06:31:43.528-08:00, From: In Progress To: OpenDate: 2016-12-23T06:31:50.549-08:00, From: Open To: ResolvedDate: 2017-01-06T03:15:16.592-08:00, From: Resolved To: Closed",1,12,2,-2
CLOUDSTACK-9672,,0,0,1,-1
CLOUDSTACK-9671,"Date: 2016-12-14T22:42:00.110-08:00, From: Open To: Resolved",0,6,1,-2
CLOUDSTACK-9670,"Date: 2018-02-20T08:47:31.497-08:00, From: Open To: Resolved",0,1,1,-1
CLOUDSTACK-9669,,0,0,1,-1
CLOUDSTACK-9668,,0,8,1,-2
CLOUDSTACK-9667,,0,3,1,-2
CLOUDSTACK-9666,,0,6,1,-2
CLOUDSTACK-9665,,0,4,1,-2
CLOUDSTACK-9664,,0,1,2,-1
CLOUDSTACK-9663,"Date: 2018-01-15T00:58:26.983-08:00, From: Open To: ResolvedDate: 2018-02-12T05:09:44.931-08:00, From: Resolved To: Closed",0,25,2,-4
CLOUDSTACK-9662,"Date: 2017-01-06T03:15:13.445-08:00, From: Open To: Closed",0,8,1,-1
CLOUDSTACK-9661,,0,1,1,-1
CLOUDSTACK-9660,,0,11,1,-2
CLOUDSTACK-9659,,0,14,1,-2
CLOUDSTACK-9658,,0,0,1,-1
CLOUDSTACK-9657,"Date: 2017-05-25T03:24:36.341-07:00, From: Open To: Resolved",0,8,1,-2
CLOUDSTACK-9656,"Date: 2017-12-19T00:58:33.722-08:00, From: Open To: Resolved",0,23,2,-2
CLOUDSTACK-9655,,0,23,2,-3
CLOUDSTACK-9654,"Date: 2016-12-05T21:27:22.812-08:00, From: Open To: In ProgressDate: 2016-12-08T18:53:57.034-08:00, From: In Progress To: OpenDate: 2016-12-08T18:54:08.456-08:00, From: Open To: Resolved",1,25,2,-2
CLOUDSTACK-9653,,0,28,1,-2
CLOUDSTACK-9652,,0,16,2,-2
CLOUDSTACK-9651,,0,7,1,-2
CLOUDSTACK-9650,"Date: 2017-01-10T01:33:17.544-08:00, From: Open To: Resolved",0,31,2,-3
CLOUDSTACK-9649,"Date: 2017-01-06T03:15:12.794-08:00, From: Open To: Closed",0,17,1,-2
CLOUDSTACK-9648,"Date: 2017-08-10T04:27:24.029-07:00, From: Open To: Closed",0,15,2,-2
CLOUDSTACK-9647,,0,29,2,-2
CLOUDSTACK-9646,"Date: 2016-12-02T02:04:41.551-08:00, From: Open To: In ProgressDate: 2016-12-02T02:04:47.256-08:00, From: In Progress To: ReviewableDate: 2016-12-21T20:48:22.501-08:00, From: Reviewable To: ResolvedDate: 2016-12-21T20:48:35.865-08:00, From: Resolved To: Closed",0,22,2,-2
CLOUDSTACK-9645,,0,11,2,-1
CLOUDSTACK-9644,,0,13,2,-1
CLOUDSTACK-9643,,0,12,2,-1
CLOUDSTACK-9642,,0,0,1,-1
CLOUDSTACK-9641,"Date: 2017-07-27T20:02:37.507-07:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9640,,0,0,1,-1
CLOUDSTACK-9639,"Date: 2017-01-06T03:15:10.522-08:00, From: Open To: Closed",0,17,2,-2
CLOUDSTACK-9638,,0,7,1,-2
CLOUDSTACK-9637,,0,20,2,-2
CLOUDSTACK-9636,,0,4,1,-3
CLOUDSTACK-9635,"Date: 2017-03-17T09:23:00.114-07:00, From: Open To: Resolved",0,51,2,-2
CLOUDSTACK-9634,"Date: 2017-03-17T09:22:37.890-07:00, From: Open To: Resolved",0,6,1,-1
CLOUDSTACK-9633,,0,63,3,-2
CLOUDSTACK-9632,"Date: 2017-08-10T04:27:11.283-07:00, From: Open To: ResolvedDate: 2018-02-06T01:29:07.259-08:00, From: Resolved To: Closed",0,132,2,-2
CLOUDSTACK-9631,,0,5,1,-1
CLOUDSTACK-9630,,0,18,1,-2
CLOUDSTACK-9629,"Date: 2016-11-30T03:43:21.065-08:00, From: Open To: Closed",0,0,1,-1
CLOUDSTACK-9628,,0,18,1,-3
CLOUDSTACK-9627,,0,14,2,-2
CLOUDSTACK-9626,,0,41,2,-2
CLOUDSTACK-9625,,0,12,1,-2
CLOUDSTACK-9624,"Date: 2016-11-27T22:59:06.344-08:00, From: Open To: In ProgressDate: 2016-11-29T03:56:05.394-08:00, From: In Progress To: OpenDate: 2016-11-29T03:56:20.817-08:00, From: Open To: Resolved",1,24,2,-2
CLOUDSTACK-9623,,0,10,1,-2
CLOUDSTACK-9622,"Date: 2016-11-27T08:59:58.908-08:00, From: Open To: Closed",0,17,1,-2
CLOUDSTACK-9621,"Date: 2016-11-27T09:01:01.945-08:00, From: Open To: Closed",0,6,1,-1
