ID,date,history,reopenings,comments,numWords,score1,score2
FELIX-5705,2017-10-03,"Date: 2017-10-03T02:51:33.400-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5704,2017-10-02,"Date: 2017-10-02T07:45:51.092-07:00, From: Open To: ResolvedDate: 2017-12-18T08:29:19.925-08:00, From: Resolved To: ClosedDate: 2018-01-08T06:46:37.214-08:00, From: Closed To: ReopenedDate: 2018-01-08T06:46:53.754-08:00, From: Reopened To: ResolvedDate: 2018-01-08T06:47:00.940-08:00, From: Resolved To: Closed",1,1,29,1,-1
FELIX-5703,2017-09-26,"Date: 2017-09-26T01:31:44.266-07:00, From: Open To: ResolvedDate: 2017-09-30T03:44:55.958-07:00, From: Resolved To: Closed",0,1,28,1,-1
FELIX-5702,2017-09-26,"Date: 2017-09-26T01:04:19.820-07:00, From: Open To: ResolvedDate: 2017-10-01T02:19:49.576-07:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5701,2017-09-25,"Date: 2017-09-25T09:41:56.222-07:00, From: Open To: ResolvedDate: 2017-09-30T03:44:50.969-07:00, From: Resolved To: Closed",0,1,23,1,-1
FELIX-5700,2017-09-25,"Date: 2017-09-26T00:20:04.710-07:00, From: Open To: ResolvedDate: 2017-09-30T03:36:32.817-07:00, From: Resolved To: Closed",0,1,86,2,-1
FELIX-5699,2017-09-25,,0,3,176,1,-2
FELIX-5698,2017-09-23,,0,3,143,2,-2
FELIX-5697,2017-09-22,"Date: 2017-09-22T06:15:36.860-07:00, From: Open To: ResolvedDate: 2017-09-30T03:44:32.046-07:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5696,2017-09-22,"Date: 2017-09-22T01:58:14.768-07:00, From: Open To: ResolvedDate: 2018-04-30T01:13:49.892-07:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5695,2017-09-22,"Date: 2017-09-22T01:53:37.055-07:00, From: Open To: ResolvedDate: 2018-04-30T01:04:53.708-07:00, From: Resolved To: Closed",0,1,24,1,-1
FELIX-5694,2017-09-21,,0,8,510,1,-1
FELIX-5693,2017-09-18,"Date: 2017-09-21T01:37:44.324-07:00, From: Open To: ResolvedDate: 2018-04-30T01:04:54.214-07:00, From: Resolved To: Closed",0,8,871,2,-2
FELIX-5692,2017-09-13,"Date: 2017-09-13T23:14:19.905-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5691,2017-09-13,"Date: 2017-09-13T23:13:58.181-07:00, From: Open To: Resolved",0,3,79,1,-1
FELIX-5690,2017-09-13,"Date: 2017-09-14T08:54:42.962-07:00, From: Open To: ResolvedDate: 2017-09-14T10:48:31.796-07:00, From: Resolved To: Reopened",1,0,2,1,-1
FELIX-5689,2017-09-07,"Date: 2017-09-07T12:23:06.780-07:00, From: Open To: Resolved",0,0,2,1,-1
FELIX-5688,2017-09-07,"Date: 2017-09-07T12:22:52.988-07:00, From: Open To: Resolved",0,0,2,1,-1
FELIX-5687,2017-09-05,"Date: 2017-09-05T10:11:47.091-07:00, From: Open To: Resolved",0,1,20,1,-1
FELIX-5686,2017-09-01,"Date: 2017-10-19T00:31:15.257-07:00, From: Open To: Resolved",0,6,182,1,-1
FELIX-5685,2017-08-30,"Date: 2017-09-21T05:43:21.879-07:00, From: Open To: Closed",0,3,95,3,-1
FELIX-5684,2017-08-29,"Date: 2017-09-08T00:26:48.744-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5683,2017-08-24,,0,8,477,2,-3
FELIX-5682,2017-08-22,,0,0,2,1,-1
FELIX-5681,2017-08-22,"Date: 2017-08-22T10:16:10.365-07:00, From: Open To: Resolved",0,1,32,1,-2
FELIX-5680,2017-08-21,,0,3,176,2,-2
FELIX-5679,2017-08-18,,0,0,2,1,-1
FELIX-5678,2017-08-15,,0,3,497,2,-2
FELIX-5677,2017-08-13,,0,1,103,2,-1
FELIX-5676,2017-08-10,"Date: 2017-08-10T15:58:18.662-07:00, From: Open To: ResolvedDate: 2017-08-25T14:34:55.564-07:00, From: Resolved To: Closed",0,1,21,1,-1
FELIX-5675,2017-08-10,"Date: 2017-08-14T13:41:00.884-07:00, From: Open To: Resolved",0,1,34,1,-1
FELIX-5674,2017-08-10,"Date: 2017-08-15T22:30:23.199-07:00, From: Open To: Resolved",0,2,43,1,-1
FELIX-5673,2017-08-07,,0,0,2,1,-1
FELIX-5672,2017-08-03,"Date: 2017-08-03T13:40:13.367-07:00, From: Open To: ResolvedDate: 2017-08-25T14:34:55.974-07:00, From: Resolved To: Closed",0,1,21,1,-1
FELIX-5671,2017-08-03,"Date: 2017-08-03T02:41:16.653-07:00, From: Open To: Closed",0,0,2,1,-1
FELIX-5670,2017-08-02,"Date: 2017-08-15T22:32:48.833-07:00, From: Open To: Resolved",0,2,162,2,-1
FELIX-5669,2017-08-01,"Date: 2017-08-02T02:18:01.854-07:00, From: Open To: ResolvedDate: 2017-08-06T22:49:30.236-07:00, From: Resolved To: Closed",0,7,346,3,-2
FELIX-5668,2017-07-31,"Date: 2017-07-31T04:20:34.768-07:00, From: Open To: ResolvedDate: 2017-09-30T03:44:46.482-07:00, From: Resolved To: Closed",0,1,21,1,-1
FELIX-5667,2017-07-31,,0,0,2,1,-1
FELIX-5666,2017-07-30,"Date: 2017-08-15T22:30:05.343-07:00, From: Open To: Resolved",0,16,1344,3,-3
FELIX-5665,2017-07-11,"Date: 2017-08-15T15:40:08.006-07:00, From: Open To: ResolvedDate: 2017-08-25T14:34:56.362-07:00, From: Resolved To: Closed",0,49,3910,4,-3
FELIX-5664,2017-07-07,"Date: 2017-07-11T01:28:25.853-07:00, From: Open To: ResolvedDate: 2017-07-14T02:24:33.756-07:00, From: Resolved To: Closed",0,2,25,1,-1
FELIX-5663,2017-07-04,,0,8,321,2,-1
FELIX-5662,2017-07-03,"Date: 2017-07-04T06:34:29.562-07:00, From: Open To: Resolved",0,3,135,3,-2
FELIX-5661,2017-06-30,,0,2,99,1,-1
FELIX-5660,2017-06-29,,0,1,235,2,-3
FELIX-5659,2017-06-27,"Date: 2017-06-27T08:20:23.641-07:00, From: Open To: Closed",0,2,175,1,-1
FELIX-5658,2017-06-26,"Date: 2017-06-26T23:03:52.117-07:00, From: Open To: ResolvedDate: 2017-07-01T10:40:08.664-07:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-5657,2017-06-26,"Date: 2017-06-26T23:03:31.773-07:00, From: Open To: ResolvedDate: 2017-07-01T10:43:21.715-07:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-5656,2017-06-26,"Date: 2017-06-26T13:58:06.065-07:00, From: Open To: Resolved",0,1,29,1,-1
FELIX-5655,2017-06-26,"Date: 2017-06-26T08:15:48.448-07:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5654,2017-06-23,"Date: 2017-06-27T01:35:41.662-07:00, From: Open To: ResolvedDate: 2017-06-27T01:35:51.907-07:00, From: Resolved To: Closed",0,2,79,2,-2
